Name, Link, Profit, Cost, Sell, ROI %
Polar Cord, https://wotlkdb.com/?spell=60997, 463.8999, 486.1, 949.9999, 195.4
Redeemed Soul Wristguards, https://wotlkdb.com/?spell=40004, 457.724, 42.276, 500, 1182.7
Blue Belt of Chaos, https://wotlkdb.com/?spell=63196, 457.4003, 3142.5997, 3600, 114.6
White Leather Jerkin, https://wotlkdb.com/?spell=2163, 449.1795, 0.8205, 450, 54844.6
Stormhide Hauberk, https://wotlkdb.com/?spell=60747, 420.7, 355.3, 776, 218.4
Windripper Boots, https://wotlkdb.com/?spell=62176, 409.6, 541, 950.6, 175.7
Riding Crop, https://wotlkdb.com/?spell=32461, 384.7144, 281.2856, 666, 236.8
Swiftarrow Shoulderguards, https://wotlkdb.com/?spell=60729, 382.1887, 315.7, 697.8887, 221.1
Dragonscale Ammo Pouch, https://wotlkdb.com/?spell=60645, 369.8264, 77.6, 447.4264, 576.6
Feathered Breastplate, https://wotlkdb.com/?spell=10647, 337.396, 62.604, 400, 638.9
Swiftarrow Gauntlets, https://wotlkdb.com/?spell=60732, 326.2999, 315.7, 641.9999, 203.4
Icy Scale Boots, https://wotlkdb.com/?spell=61002, 325.86, 474.14, 800, 168.7
Swiftarrow Hauberk, https://wotlkdb.com/?spell=60730, 316.4999, 373.5, 689.9999, 184.7
Giantmaim Legguards, https://wotlkdb.com/?spell=60754, 315.9999, 634, 949.9999, 149.8
Nerubian Reinforced Quiver, https://wotlkdb.com/?spell=60647, 311.85, 137.4, 449.25, 327
Giantmaim Bracers, https://wotlkdb.com/?spell=60755, 308.9999, 541, 849.9999, 157.1
Stormhide Wristguards, https://wotlkdb.com/?spell=60748, 303.3, 239.7, 543, 226.5
Moonglow Vest, https://wotlkdb.com/?spell=8322, 297.634, 2.366, 300, 12679.6
Dragonscale Breastplate, https://wotlkdb.com/?spell=10650, 296.405, 38.595, 335, 868
Stormhide Grips, https://wotlkdb.com/?spell=60749, 296.3889, 297.5, 593.8889, 199.6
Overcast Belt, https://wotlkdb.com/?spell=60723, 289.4999, 297.5, 586.9999, 197.3
Eviscerator's Gauntlets, https://wotlkdb.com/?spell=60705, 274.2999, 315.7, 589.9999, 186.9
Swiftarrow Leggings, https://wotlkdb.com/?spell=60735, 271.5, 373.5, 645, 172.7
Stormhide Belt, https://wotlkdb.com/?spell=60750, 271.3889, 297.5, 568.8889, 191.2
Cloak of Harsh Winds, https://wotlkdb.com/?spell=60631, 271.1788, 58.5712, 329.75, 563
Eviscerator's Facemask, https://wotlkdb.com/?spell=60697, 270.5, 373.5, 644, 172.4
Earthgiving Legguards, https://wotlkdb.com/?spell=60760, 266.2, 563.8, 830, 147.2
Lava Belt, https://wotlkdb.com/?spell=23707, 261.6406, 23.3594, 285, 1220.1
Cloak of Tormented Skies, https://wotlkdb.com/?spell=55199, 255.0997, 184.65, 439.7497, 238.2
Stormhide Stompers, https://wotlkdb.com/?spell=60752, 251.3889, 297.5, 548.8889, 184.5
Nightscape Shoulders, https://wotlkdb.com/?spell=10516, 232.95, 7.05, 240, 3404.3
Drums of Battle, https://wotlkdb.com/?spell=35543, 226.6116, 173.3884, 400, 230.7
Eviscerator's Legguards, https://wotlkdb.com/?spell=60711, 216.4999, 373.5, 589.9999, 158
Stormhide Crown, https://wotlkdb.com/?spell=60743, 215.7, 355.3, 571, 160.7
Dragonscale Gauntlets, https://wotlkdb.com/?spell=10619, 202.778, 22.222, 225, 1012.5
Drums of War, https://wotlkdb.com/?spell=35540, 196.0107, 104.9892, 300.9999, 286.7
Overcast Leggings, https://wotlkdb.com/?spell=60725, 195.2749, 355.3, 550.5749, 155
Deviate Scale Belt, https://wotlkdb.com/?spell=7955, 195.0506, 37.9394, 232.99, 614.1
Black Whelp Tunic, https://wotlkdb.com/?spell=24940, 190.6024, 9.3976, 200, 2128.2
Eviscerator's Bindings, https://wotlkdb.com/?spell=60704, 189.7249, 257.9, 447.6249, 173.6
Blood Tiger Shoulders, https://wotlkdb.com/?spell=24125, 188.65, 11.05, 199.7, 1807.2
Stormhide Legguards, https://wotlkdb.com/?spell=60751, 185.5889, 355.3, 540.8889, 152.2
Icy Scale Chestguard, https://wotlkdb.com/?spell=60999, 181.6099, 617.39, 798.9999, 129.4
Polar Vest, https://wotlkdb.com/?spell=60996, 178.6899, 641.31, 819.9999, 127.9
Overcast Boots, https://wotlkdb.com/?spell=60727, 178.4999, 297.5, 475.9999, 160
Eviscerator's Waistguard, https://wotlkdb.com/?spell=60706, 177.3, 315.7, 493, 156.2
Trapper's Traveling Pack, https://wotlkdb.com/?spell=50970, 176.55, 231.2, 407.75, 176.4
Black Chitinguard Boots, https://wotlkdb.com/?spell=51568, 176, 104, 280, 269.2
Helm of Fire, https://wotlkdb.com/?spell=10632, 173.584, 26.416, 200, 757.1
Swiftarrow Helm, https://wotlkdb.com/?spell=60728, 164.5, 373.5, 538, 144
Eviscerator's Treads, https://wotlkdb.com/?spell=60712, 161.05, 315.7, 476.75, 151
Eviscerator's Chestguard, https://wotlkdb.com/?spell=60703, 159.4999, 373.5, 532.9999, 142.7
Knothide Quiver, https://wotlkdb.com/?spell=44344, 154, 96, 250, 260.4
Black Dragonscale Shoulders, https://wotlkdb.com/?spell=19094, 150.3, 48.7, 199, 408.6
Mammoth Mining Bag, https://wotlkdb.com/?spell=50971, 149.175, 231.2, 380.375, 164.5
Polar Boots, https://wotlkdb.com/?spell=60998, 143.8999, 486.1, 629.9999, 129.6
Overcast Chestguard, https://wotlkdb.com/?spell=60718, 139.5887, 355.3, 494.8887, 139.3
Revenant's Treads, https://wotlkdb.com/?spell=60757, 135.4875, 450, 585.4875, 130.1
Drums of the Wild, https://wotlkdb.com/?spell=69388, 132.75, 278, 410.75, 147.8
Eviscerator's Shoulderpads, https://wotlkdb.com/?spell=60702, 131.8, 315.7, 447.5, 141.7
Barbaric Bracers, https://wotlkdb.com/?spell=23399, 122.0575, 77.9424, 199.9999, 256.6
Glove Reinforcements, https://wotlkdb.com/?spell=44770, 116.7144, 123.2856, 240, 194.7
Swiftarrow Belt, https://wotlkdb.com/?spell=60734, 113.5499, 315.7, 429.2499, 136
Toughened Leather Gloves, https://wotlkdb.com/?spell=3770, 103.9, 16.1, 120, 745.3
Frosthide Leg Armor, https://wotlkdb.com/?spell=50965, 99.0402, 645.9598, 745, 115.3
Earthen Leg Armor, https://wotlkdb.com/?spell=62448, 95.0002, 654.9998, 750, 114.5
Durable Nerubhide Cape, https://wotlkdb.com/?spell=60640, 90.8002, 797.1998, 888, 111.4
Icescale Leg Armor, https://wotlkdb.com/?spell=50967, 89.0202, 639.9798, 729, 113.9
Overcast Headguard, https://wotlkdb.com/?spell=60715, 84.1999, 355.3, 439.4999, 123.7
Murloc Scale Breastplate, https://wotlkdb.com/?spell=6703, 84.006, 1.994, 86, 4312.9
Drums of Forgotten Kings, https://wotlkdb.com/?spell=69386, 80.38, 239.12, 319.5, 133.6
Swiftarrow Bracers, https://wotlkdb.com/?spell=60731, 75.9989, 257.9, 333.8989, 129.5
