Name, Link, Profit, Cost, Sell, ROI %
Fire Oil, https://wotlkdb.com/?spell=7837, 5.5056, 4.4444, 9.95, 223.9
Potion of Wild Magic, https://wotlkdb.com/?spell=54222, 4.2402, 64.7498, 68.99, 106.5
Transmute: Titanium, https://wotlkdb.com/?spell=60350, 4, 56, 60, 107.1
Elixir of Protection, https://wotlkdb.com/?spell=54220, 3.89, 8.76, 12.65, 144.4
Stonescale Oil, https://wotlkdb.com/?spell=17551, 3.58, 0.4, 3.98, 995
Transmute: Primal Earth to Life, https://wotlkdb.com/?spell=28585, 2.9598, 2.0202, 4.98, 246.5
Mighty Arcane Protection Potion, https://wotlkdb.com/?spell=53936, 2.8, 2.2, 5, 227.3
Minor Magic Resistance Potion, https://wotlkdb.com/?spell=3172, 2.6183, 2.3817, 5, 209.9
Shadow Protection Potion, https://wotlkdb.com/?spell=7256, 2.6133, 2.3867, 5, 209.5
Destruction Potion, https://wotlkdb.com/?spell=28565, 2.48, 17.52, 20, 114.2
Catseye Elixir, https://wotlkdb.com/?spell=12609, 2.05, 3.9, 5.95, 152.6
Elixir of Mighty Thoughts, https://wotlkdb.com/?spell=60367, 1.77, 8.38, 10.15, 121.1
Restorative Potion, https://wotlkdb.com/?spell=11452, 1.72, 8.23, 9.95, 120.9
Transmute: Primal Fire to Earth, https://wotlkdb.com/?spell=28568, 1.5002, 0.52, 2.0202, 388.5
Elixir of Lightning Speed, https://wotlkdb.com/?spell=60366, 1.175, 5.45, 6.625, 121.6
Elixir of Armor Piercing, https://wotlkdb.com/?spell=60365, 1, 6, 7, 116.7
Rage Potion, https://wotlkdb.com/?spell=6617, 0.9384, 0.0616, 1, 1623.4
Mighty Shadow Protection Potion, https://wotlkdb.com/?spell=53938, 0.9, 5, 5.9, 118
Mad Alchemist's Potion, https://wotlkdb.com/?spell=45061, 0.87, 2.43, 3.3, 135.8
Magic Resistance Potion, https://wotlkdb.com/?spell=11453, 0.61, 2.63, 3.24, 123.2
Elixir of Mighty Strength, https://wotlkdb.com/?spell=54218, 0.35, 6, 6.35, 105.8
Elixir of Giants, https://wotlkdb.com/?spell=11472, 0.32, 3.23, 3.55, 109.9
Elixir of Greater Water Breathing, https://wotlkdb.com/?spell=22808, 0.25, 2.27, 2.52, 111
Earthen Elixir, https://wotlkdb.com/?spell=39637, 0.24, 5.76, 6, 104.2
Holy Protection Potion, https://wotlkdb.com/?spell=7255, 0.2287, 0.8813, 1.11, 126
Indestructible Potion, https://wotlkdb.com/?spell=53905, 0.22, 8.66, 8.88, 102.5
Elixir of Spirit, https://wotlkdb.com/?spell=53847, 0.16, 9.44, 9.6, 101.7
Elixir of Minor Defense, https://wotlkdb.com/?spell=7183, 0.0389, 0.381, 0.4199, 110.2
Transmute: Elemental Fire, https://wotlkdb.com/?spell=25146, 0.0123, 0.4777, 0.49, 102.6
Pygmy Oil, https://wotlkdb.com/?spell=53812, -0.03, 2.78, 2.75, 98.9
Mighty Fire Protection Potion, https://wotlkdb.com/?spell=53939, -0.14, 3.14, 3, 95.5
Elixir of Major Fortitude, https://wotlkdb.com/?spell=39636, -0.2, 5.18, 4.98, 96.1
Elixir of Ogre's Strength, https://wotlkdb.com/?spell=3188, -0.22, 1.22, 1, 82
Elixir of Minor Fortitude, https://wotlkdb.com/?spell=2334, -0.232, 1.232, 1, 81.2
Discolored Healing Potion, https://wotlkdb.com/?spell=4508, -0.2445, 0.252, 0.0075, 3
Elixir of Lion's Strength, https://wotlkdb.com/?spell=2329, -0.2748, 0.6915, 0.4167, 60.3
Minor Healing Potion, https://wotlkdb.com/?spell=2330, -0.3415, 0.4215, 0.08, 19
Minor Mana Potion, https://wotlkdb.com/?spell=2331, -0.4989, 0.5014, 0.0025, 0.5
Transmute: Iron to Gold, https://wotlkdb.com/?spell=11479, -0.564, 1.5, 0.936, 62.4
Minor Rejuvenation Potion, https://wotlkdb.com/?spell=2332, -0.6568, 0.8518, 0.195, 22.9
Elixir of Detect Lesser Invisibility, https://wotlkdb.com/?spell=3453, -0.7686, 2.34, 1.5714, 67.2
Major Rejuvenation Potion, https://wotlkdb.com/?spell=22732, -0.77, 10.77, 10, 92.9
Potion of Curing, https://wotlkdb.com/?spell=3174, -0.7734, 0.7769, 0.0035, 0.5
Elixir of Detect Undead, https://wotlkdb.com/?spell=11460, -0.791, 0.99, 0.199, 20.1
Adept's Elixir, https://wotlkdb.com/?spell=33740, -0.87, 4.03, 3.16, 78.4
Elixir of Dream Vision, https://wotlkdb.com/?spell=11468, -1.13, 3.13, 2, 63.9
Sneaking Potion, https://wotlkdb.com/?spell=28546, -1.18, 5.18, 4, 77.2
Great Rage Potion, https://wotlkdb.com/?spell=6618, -1.2, 3.7, 2.5, 67.6
Mighty Rage Potion, https://wotlkdb.com/?spell=17527, -1.2, 3.7, 2.5, 67.6
Wildvine Potion, https://wotlkdb.com/?spell=11458, -1.2099, 3.2099, 2, 62.3
Weak Troll's Blood Elixir, https://wotlkdb.com/?spell=3170, -1.2221, 1.232, 0.0099, 0.8
Guru's Elixir, https://wotlkdb.com/?spell=53848, -1.2501, 10.25, 8.9999, 87.8
Major Troll's Blood Elixir, https://wotlkdb.com/?spell=3451, -1.3638, 1.45, 0.0862, 5.9
Dreamless Sleep Potion, https://wotlkdb.com/?spell=15833, -1.37, 3.13, 1.76, 56.2
Elixir of Accuracy, https://wotlkdb.com/?spell=60354, -1.41, 8.48, 7.07, 83.4
Elixir of Tongues, https://wotlkdb.com/?spell=2336, -1.6193, 1.6218, 0.0025, 0.2
Onslaught Elixir, https://wotlkdb.com/?spell=33738, -1.6309, 6, 4.3691, 72.8
Greater Healing Potion, https://wotlkdb.com/?spell=7181, -1.661, 1.69, 0.029, 1.7
Greater Fire Protection Potion, https://wotlkdb.com/?spell=17574, -1.695, 1.77, 0.075, 4.2
Heroic Potion, https://wotlkdb.com/?spell=28563, -1.8056, 21.8056, 20, 91.7
Elixir of Ironskin, https://wotlkdb.com/?spell=39639, -1.89, 7.34, 5.45, 74.3
Greater Holy Protection Potion, https://wotlkdb.com/?spell=17579, -1.9193, 1.9943, 0.075, 3.8
Elixir of Major Strength, https://wotlkdb.com/?spell=28544, -2.072, 6, 3.928, 65.5
Elixir of Greater Intellect, https://wotlkdb.com/?spell=11465, -2.27, 4.77, 2.5, 52.4
Greater Nature Protection Potion, https://wotlkdb.com/?spell=17576, -2.36, 6.28, 3.92, 62.4
Superior Healing Potion, https://wotlkdb.com/?spell=11457, -2.6306, 2.67, 0.0394, 1.5
Elixir of Greater Agility, https://wotlkdb.com/?spell=11467, -2.7294, 4.23, 1.5006, 35.5
Flask of Relentless Assault, https://wotlkdb.com/?spell=28589, -2.8046, 63.1046, 60.3, 95.6
Transmute: Primal Life to Earth, https://wotlkdb.com/?spell=28584, -2.9598, 4.98, 2.0202, 40.6
Potion of Petrification, https://wotlkdb.com/?spell=17634, -3.11, 28.11, 25, 88.9
Greater Dreamless Sleep Potion, https://wotlkdb.com/?spell=24366, -3.2, 3.3, 0.1, 3
Lesser Stoneshield Potion, https://wotlkdb.com/?spell=4942, -3.25, 6.25, 3, 48
Elixir of Frost Power, https://wotlkdb.com/?spell=21923, -3.3365, 3.34, 0.0035, 0.1
Healing Potion, https://wotlkdb.com/?spell=3447, -3.3455, 4.3205, 0.975, 22.6
Elixir of Demonslaying, https://wotlkdb.com/?spell=11477, -3.48, 4.17, 0.69, 16.5
Elixir of Fortitude, https://wotlkdb.com/?spell=3450, -3.8, 4.45, 0.65, 14.6
Volatile Healing Potion, https://wotlkdb.com/?spell=33732, -3.8462, 3.99, 0.1438, 3.6
Lesser Healing Potion, https://wotlkdb.com/?spell=2337, -3.9155, 3.9205, 0.005, 0.1
Frost Protection Potion, https://wotlkdb.com/?spell=7258, -3.92, 3.95, 0.03, 0.8
Icy Mana Potion, https://wotlkdb.com/?spell=53839, -4.1, 6.96, 2.86, 41.1
Elixir of Healing Power, https://wotlkdb.com/?spell=28545, -4.149, 4.57, 0.421, 9.2
Elixir of Detect Demon, https://wotlkdb.com/?spell=11478, -4.156, 4.21, 0.054, 1.3
Transmute: Mithril to Truesilver, https://wotlkdb.com/?spell=11480, -4.2, 4.75, 0.55, 11.6
Arcane Elixir, https://wotlkdb.com/?spell=11461, -4.21, 6.33, 2.12, 33.5
Elixir of Greater Defense, https://wotlkdb.com/?spell=11450, -4.2505, 4.45, 0.1995, 4.5
Greater Mana Potion, https://wotlkdb.com/?spell=11448, -4.27, 4.42, 0.15, 3.4
Nature Protection Potion, https://wotlkdb.com/?spell=7259, -4.29, 9.29, 5, 53.8
Greater Arcane Elixir, https://wotlkdb.com/?spell=17573, -4.34, 6.34, 2, 31.5
Elixir of Shadow Power, https://wotlkdb.com/?spell=11476, -4.63, 6.07, 1.44, 23.7
Mighty Nature Protection Potion, https://wotlkdb.com/?spell=53942, -4.64, 6.64, 2, 30.1
Super Mana Potion, https://wotlkdb.com/?spell=28555, -4.66, 6.16, 1.5, 24.4
