Name, Link, Profit, Cost, Sell, ROI %
Black Duskweave Leggings, https://wotlkdb.com/?spell=55925, 79.79, 94.96, 174.75, 184
Black Duskweave Wristwraps, https://wotlkdb.com/?spell=55943, 71.04, 77.96, 149, 191.1
Mysterious Bag, https://wotlkdb.com/?spell=56006, 69, 531, 600, 113
Pink Mageweave Shirt, https://wotlkdb.com/?spell=12080, 66.08, 1.92, 68, 3541.7
Brilliant Spellthread, https://wotlkdb.com/?spell=56009, 65.7468, 170.2532, 236, 138.6
Blackstrike Bracers, https://wotlkdb.com/?spell=31437, 64, 36, 100, 277.8
Moonshroud Gloves, https://wotlkdb.com/?spell=56025, 64, 336, 400, 119
Frostsavage Cowl, https://wotlkdb.com/?spell=59589, 63.75, 116, 179.75, 155
White Bandit Mask, https://wotlkdb.com/?spell=12059, 60.3074, 0.6925, 60.9999, 8808.6
Primal Mooncloth, https://wotlkdb.com/?spell=26751, 60.0501, 34.9499, 95, 271.8
Ebon Shadowbag, https://wotlkdb.com/?spell=26759, 59.0406, 300.9594, 360, 119.6
Azure Silk Gloves, https://wotlkdb.com/?spell=3854, 57.19, 1.81, 59, 3259.7
Ebonweave Robe, https://wotlkdb.com/?spell=56026, 55.0008, 673.9992, 729, 108.2
Sapphire Spellthread, https://wotlkdb.com/?spell=56011, 54.53, 465.47, 520, 111.7
Black Swashbuckler's Shirt, https://wotlkdb.com/?spell=3873, 54.2, 1.35, 55.55, 4114.8
Enchanted Runecloth Bag, https://wotlkdb.com/?spell=27659, 53.5216, 47.3584, 100.88, 213
Imbued Netherweave Robe, https://wotlkdb.com/?spell=26777, 51.52, 47.48, 99, 208.5
Cloak of Crimson Snow, https://wotlkdb.com/?spell=64730, 48.28, 207.92, 256.2, 123.2
Flying Carpet, https://wotlkdb.com/?spell=60969, 47.5604, 60.4396, 108, 178.7
Haliscan Pantaloons, https://wotlkdb.com/?spell=50647, 47.14, 2.86, 50, 1748.3
Haliscan Jacket, https://wotlkdb.com/?spell=50644, 46.985, 3.255, 50.24, 1543.5
Spellcloth, https://wotlkdb.com/?spell=31373, 46.75, 33.25, 80, 240.6
Heavy Woolen Cloak, https://wotlkdb.com/?spell=3844, 46.5402, 3.4598, 50, 1445.2
Frostsavage Belt, https://wotlkdb.com/?spell=59582, 45.79, 82.2, 127.99, 155.7
Tuxedo Shirt, https://wotlkdb.com/?spell=12085, 42.64, 2.36, 45, 1906.8
Glacial Robe, https://wotlkdb.com/?spell=60993, 42.5874, 506.4125, 548.9999, 108.4
Shadowcloth, https://wotlkdb.com/?spell=36686, 40.4999, 9, 49.4999, 550
Red Lumberjack Shirt, https://wotlkdb.com/?spell=55993, 39.595, 20.405, 60, 294
Mooncloth, https://wotlkdb.com/?spell=18560, 38.7653, 3.3334, 42.0987, 1262.9
Frostsavage Robe, https://wotlkdb.com/?spell=59587, 36.99, 116, 152.99, 131.9
Frostsavage Bracers, https://wotlkdb.com/?spell=59583, 35.8, 82.2, 118, 143.6
Azure Shoulders, https://wotlkdb.com/?spell=8795, 34.7877, 1.9092, 36.6969, 1922.1
Glacial Waistband, https://wotlkdb.com/?spell=60990, 32.725, 367.275, 400, 108.9
Black Mageweave Boots, https://wotlkdb.com/?spell=12073, 31.93, 3.07, 35, 1140.1
Red Mageweave Pants, https://wotlkdb.com/?spell=12060, 31.32, 1.68, 33, 1964.3
Runecloth Cloak, https://wotlkdb.com/?spell=18409, 31.18, 3.82, 35, 916.2
Red Mageweave Gloves, https://wotlkdb.com/?spell=12066, 30.12, 1.88, 32, 1702.1
Green Workman's Shirt, https://wotlkdb.com/?spell=56000, 29.58, 20.41, 49.99, 244.9
Orange Martial Shirt, https://wotlkdb.com/?spell=12064, 28.62, 1.38, 30, 2173.9
Boots of the Enchanter, https://wotlkdb.com/?spell=3860, 26.83, 1.17, 28, 2393.2
Unyielding Bracers, https://wotlkdb.com/?spell=31434, 25.1689, 50.8, 75.9689, 149.5
Dark Silk Shirt, https://wotlkdb.com/?spell=3870, 24.44, 0.56, 25, 4464.3
Frostsavage Boots, https://wotlkdb.com/?spell=59585, 24.4, 90.6, 115, 126.9
Frostsavage Gloves, https://wotlkdb.com/?spell=59586, 24.4, 90.6, 115, 126.9
Shadoweave Pants, https://wotlkdb.com/?spell=12052, 23.135, 1.865, 25, 1340.5
Red Mageweave Shoulders, https://wotlkdb.com/?spell=12078, 22.43, 2.57, 25, 972.8
Tuxedo Jacket, https://wotlkdb.com/?spell=12093, 21.95, 3.05, 25, 819.7
Shadoweave Gloves, https://wotlkdb.com/?spell=12071, 21.6625, 3.3375, 25, 749.1
Mooncloth Bag, https://wotlkdb.com/?spell=18445, 19.9813, 45.0187, 65, 144.4
Frostsavage Leggings, https://wotlkdb.com/?spell=59588, 18.9999, 116, 134.9999, 116.4
Red Mageweave Vest, https://wotlkdb.com/?spell=12056, 18.32, 1.68, 20, 1190.5
Lavender Mageweave Shirt, https://wotlkdb.com/?spell=12075, 18.12, 1.88, 20, 1063.8
Shadoweave Robe, https://wotlkdb.com/?spell=12055, 18.085, 1.865, 19.95, 1069.7
Rich Purple Silk Shirt, https://wotlkdb.com/?spell=3872, 14.74, 1.26, 16, 1269.8
Shadoweave Shoulders, https://wotlkdb.com/?spell=12076, 14.71, 3.24, 17.95, 554
Blue Lumberjack Shirt, https://wotlkdb.com/?spell=55994, 14.595, 20.405, 35, 171.5
Red Workman's Shirt, https://wotlkdb.com/?spell=55997, 14.595, 20.405, 35, 171.5
Wizardweave Robe, https://wotlkdb.com/?spell=18446, 14.59, 5.41, 20, 369.7
Truefaith Gloves, https://wotlkdb.com/?spell=8782, 14.31, 5.69, 20, 351.5
Cindercloth Robe, https://wotlkdb.com/?spell=12069, 13.0712, 3.9288, 17, 432.7
Frostweave Bag, https://wotlkdb.com/?spell=56007, 11.8125, 108, 119.8125, 110.9
Star Belt, https://wotlkdb.com/?spell=3864, 11.0414, 7.9586, 19, 238.7
Azure Silk Belt, https://wotlkdb.com/?spell=8766, 10.6101, 4.3899, 15, 341.7
Greater Adept's Robe, https://wotlkdb.com/?spell=7643, 10.155, 4.845, 15, 309.6
Enchanted Mageweave Pouch, https://wotlkdb.com/?spell=27658, 10.04, 6.96, 17, 244.3
Netherweave Bracers, https://wotlkdb.com/?spell=26764, 9.5, 15.5, 25, 161.3
Frostsavage Shoulders, https://wotlkdb.com/?spell=59584, 9.4, 90.6, 100, 110.4
Azure Silk Cloak, https://wotlkdb.com/?spell=8786, 9.25, 0.75, 10, 1333.3
Runecloth Shoulders, https://wotlkdb.com/?spell=18449, 9.245, 16.655, 25.9, 155.5
Duskweave Boots, https://wotlkdb.com/?spell=56048, 9, 6, 15, 250
Runecloth Bag, https://wotlkdb.com/?spell=18405, 8.915, 8.085, 17, 210.3
Bolt of Soulcloth, https://wotlkdb.com/?spell=26750, 8.2799, 9.72, 17.9999, 185.2
Black Mageweave Leggings, https://wotlkdb.com/?spell=12049, 7.87, 1.13, 9, 796.5
Runecloth Boots, https://wotlkdb.com/?spell=18423, 7.52, 7.48, 15, 200.5
Frostwoven Wristwraps, https://wotlkdb.com/?spell=56031, 6.7, 18.3, 25, 136.6
Runecloth Robe, https://wotlkdb.com/?spell=18406, 6.075, 4.925, 11, 223.4
Felcloth Hood, https://wotlkdb.com/?spell=18442, 5.9566, 5.0434, 11, 218.1
White Swashbuckler's Shirt, https://wotlkdb.com/?spell=8483, 5.915, 0.775, 6.69, 863.2
Gloves of Meditation, https://wotlkdb.com/?spell=3852, 5.63, 4.37, 10, 228.8
Long Silken Cloak, https://wotlkdb.com/?spell=3861, 5.54, 1.46, 7, 479.5
Green Silk Armor, https://wotlkdb.com/?spell=8784, 4.73, 1.27, 6, 472.4
Bolt of Netherweave, https://wotlkdb.com/?spell=26745, 4.4855, 0.5145, 5, 971.8
Orange Mageweave Shirt, https://wotlkdb.com/?spell=12061, 4.17, 0.79, 4.96, 627.8
Bolt of Frostweave, https://wotlkdb.com/?spell=55899, 4.1, 1, 5.1, 510
Moonshroud Robe, https://wotlkdb.com/?spell=56024, 4, 546, 550, 100.7
Azure Spellthread, https://wotlkdb.com/?spell=56010, 3.9865, 19.96, 23.9465, 120
Frostweave Pants, https://wotlkdb.com/?spell=18424, 3.86, 4.14, 8, 193.2
Runecloth Pants, https://wotlkdb.com/?spell=18438, 3.675, 6.325, 10, 158.1
Black Silk Pack, https://wotlkdb.com/?spell=6695, 3.66, 1.34, 5, 373.1
Black Mageweave Gloves, https://wotlkdb.com/?spell=12053, 3.6, 1.38, 4.98, 360.9
Black Mageweave Robe, https://wotlkdb.com/?spell=12050, 3.08, 1.67, 4.75, 284.4
Wizardweave Leggings, https://wotlkdb.com/?spell=18421, 3.045, 2.955, 6, 203
Soft-soled Linen Boots, https://wotlkdb.com/?spell=3845, 3.0005, 0.9995, 4, 400.2
Azure Silk Hood, https://wotlkdb.com/?spell=8760, 3, 0.5, 3.5, 700
Mageweave Bag, https://wotlkdb.com/?spell=12065, 2.94, 2.06, 5, 242.7
Green Linen Shirt, https://wotlkdb.com/?spell=2396, 2.8202, 0.1697, 2.9899, 1761.9
Bolt of Imbued Frostweave, https://wotlkdb.com/?spell=55900, 2.8, 14.2, 17, 119.7
Barbaric Linen Vest, https://wotlkdb.com/?spell=2395, 2.7204, 0.5796, 3.3, 569.4
Red Mageweave Headband, https://wotlkdb.com/?spell=12084, 2.63, 2.37, 5, 211
Lesser Wizard's Robe, https://wotlkdb.com/?spell=6690, 2.5, 2.5, 5, 200
Brightcloth Cloak, https://wotlkdb.com/?spell=18420, 2.4372, 4.5628, 7, 153.4
Green Silk Pack, https://wotlkdb.com/?spell=6693, 2.41, 2.59, 5, 193.1
Runecloth Headband, https://wotlkdb.com/?spell=18444, 2.37, 4.63, 7, 151.2
Spider Silk Slippers, https://wotlkdb.com/?spell=3856, 2.26, 1.74, 4, 229.9
Silk Headband, https://wotlkdb.com/?spell=8762, 2.24, 0.74, 2.98, 402.7
Red Mageweave Bag, https://wotlkdb.com/?spell=12079, 2.07, 2.37, 4.44, 187.3
Crimson Silk Vest, https://wotlkdb.com/?spell=8791, 2.0099, 0.99, 2.9999, 303
Azure Silk Pants, https://wotlkdb.com/?spell=8758, 2, 1, 3, 300
Black Mageweave Vest, https://wotlkdb.com/?spell=12048, 1.9533, 1.13, 3.0833, 272.9
Red Linen Vest, https://wotlkdb.com/?spell=7629, 1.8443, 0.1557, 2, 1284.5
Blue Linen Robe, https://wotlkdb.com/?spell=7633, 1.7884, 0.2116, 2, 945.2
Azure Silk Vest, https://wotlkdb.com/?spell=3859, 1.78, 1.22, 3, 245.9
Frostwoven Shoulders, https://wotlkdb.com/?spell=55902, 1.7, 18.3, 20, 109.3
Small Silk Pack, https://wotlkdb.com/?spell=3813, 1.685, 1.81, 3.495, 193.1
Netherweave Bag, https://wotlkdb.com/?spell=26746, 1.5, 20.5, 22, 107.3
Frostweave Tunic, https://wotlkdb.com/?spell=18403, 1.465, 3.535, 5, 141.4
Brightcloth Robe, https://wotlkdb.com/?spell=18414, 1.4372, 4.5628, 6, 131.5
Brown Linen Pants, https://wotlkdb.com/?spell=3914, 1.3992, 0.1008, 1.5, 1488.1
Black Mageweave Headband, https://wotlkdb.com/?spell=12072, 1.3496, 1.87, 3.2196, 172.2
Brown Linen Robe, https://wotlkdb.com/?spell=7623, 1.3493, 0.1507, 1.5, 995.4
White Linen Robe, https://wotlkdb.com/?spell=7624, 1.3468, 0.1532, 1.5, 979.1
Red Linen Robe, https://wotlkdb.com/?spell=2389, 1.3383, 0.1617, 1.5, 927.6
