Name, Link, Profit, Cost, Sell, ROI %
Kungaloosh, https://wotlkdb.com/?spell=53056, 0.3011, 1.3958, 1.6969, 121.6
Undermine Clam Chowder, https://wotlkdb.com/?spell=20626, 0.2776, 0.0224, 0.3, 1339.3
Clam Bar, https://wotlkdb.com/?spell=36210, 0.2318, 0.0182, 0.25, 1373.6
Beer Basted Boar Ribs, https://wotlkdb.com/?spell=2795, 0.23, 0.27, 0.5, 185.2
Shoveltusk Steak, https://wotlkdb.com/?spell=45550, 0.22, 1.04, 1.26, 121.2
Bristle Whisker Catfish, https://wotlkdb.com/?spell=7755, 0.21, 0.05, 0.26, 520
Hot Buttered Trout, https://wotlkdb.com/?spell=42305, 0.21, 0.79, 1, 126.6
Crunchy Spider Surprise, https://wotlkdb.com/?spell=28267, 0.1976, 0.0024, 0.2, 8333.3
Rockscale Cod, https://wotlkdb.com/?spell=7828, 0.1903, 0.1495, 0.3398, 227.3
Cooked Crab Claw, https://wotlkdb.com/?spell=2545, 0.163, 0.0475, 0.2105, 443.2
Boiled Clams, https://wotlkdb.com/?spell=6499, 0.1574, 0.2925, 0.4499, 153.8
Kaldorei Spider Kabob, https://wotlkdb.com/?spell=6412, 0.1436, 0.0064, 0.15, 2343.8
Redridge Goulash, https://wotlkdb.com/?spell=2547, 0.0702, 0.1298, 0.2, 154.1
Buzzard Bites, https://wotlkdb.com/?spell=33279, 0.0515, 0.1985, 0.25, 125.9
Critter Bites, https://wotlkdb.com/?spell=57435, 0.036, 3.084, 3.12, 101.2
Nightfin Soup, https://wotlkdb.com/?spell=18243, 0.0275, 0.9725, 1, 102.8
Clamlette Magnifique, https://wotlkdb.com/?spell=64054, 0.0188, 0.0112, 0.03, 267.9
Brilliant Smallfish, https://wotlkdb.com/?spell=7751, 0.0156, 0.0044, 0.02, 454.5
Crispy Lizard Tail, https://wotlkdb.com/?spell=6418, 0.0024, 0.0101, 0.0125, 123.8
Baked Manta Ray, https://wotlkdb.com/?spell=45569, 0.0001, 1.9999, 2, 100
Roast Raptor, https://wotlkdb.com/?spell=15855, 0, 0.09, 0.09, 100
Seasoned Wolf Kabob, https://wotlkdb.com/?spell=2549, -0.0073, 0.1058, 0.0985, 93.1
Longjaw Mud Snapper, https://wotlkdb.com/?spell=7753, -0.0118, 0.012, 0.0002, 1.7
Poached Bluefish, https://wotlkdb.com/?spell=33294, -0.0199, 0.9999, 0.98, 98
Tender Shoveltusk Steak, https://wotlkdb.com/?spell=45556, -0.02, 5.02, 5, 99.6
Stewed Trout, https://wotlkdb.com/?spell=42296, -0.031, 0.13, 0.099, 76.2
Tasty Lion Steak, https://wotlkdb.com/?spell=3399, -0.04, 0.44, 0.4, 90.9
Lean Wolf Steak, https://wotlkdb.com/?spell=15853, -0.0434, 0.0529, 0.0095, 18
Blood Sausage, https://wotlkdb.com/?spell=3371, -0.0469, 0.1469, 0.1, 68.1
Roasted Moongraze Tenderloin, https://wotlkdb.com/?spell=33277, -0.0595, 0.1495, 0.09, 60.2
Smoked Rockfin, https://wotlkdb.com/?spell=45560, -0.06, 0.15, 0.09, 60
Rainbow Fin Albacore, https://wotlkdb.com/?spell=7827, -0.0607, 0.1195, 0.0588, 49.2
Loch Frenzy Delight, https://wotlkdb.com/?spell=7754, -0.0707, 0.071, 0.0003, 0.4
Goretusk Liver Pie, https://wotlkdb.com/?spell=2542, -0.0872, 0.0899, 0.0027, 3
Mammoth Meal, https://wotlkdb.com/?spell=45549, -0.1247, 0.75, 0.6253, 83.4
Feltail Delight, https://wotlkdb.com/?spell=33291, -0.1411, 0.1569, 0.0158, 10.1
Haunted Herring, https://wotlkdb.com/?spell=58525, -0.15, 7.1, 6.95, 97.9
Roasted Boar Meat, https://wotlkdb.com/?spell=2540, -0.178, 0.196, 0.018, 9.2
Ravager Dog, https://wotlkdb.com/?spell=33284, -0.1844, 0.24, 0.0556, 23.2
Hot Lion Chops, https://wotlkdb.com/?spell=3398, -0.2075, 0.22, 0.0125, 5.7
Spiced Wolf Meat, https://wotlkdb.com/?spell=2539, -0.246, 0.25, 0.004, 1.6
Roasted Kodo Meat, https://wotlkdb.com/?spell=6414, -0.2491, 0.25, 0.0009, 0.4
