Name, Link, Profit, Cost, Sell, ROI %
Imperial Plate Shoulders, https://wotlkdb.com/?spell=16646, 368.96, 131.04, 500, 381.6
Tempered Titansteel Helm, https://wotlkdb.com/?spell=55373, 364.7464, 1234, 1598.7464, 129.6
Radiant Boots, https://wotlkdb.com/?spell=16656, 357.84, 141.16, 499, 353.5
Honed Cobalt Cleaver, https://wotlkdb.com/?spell=55174, 336.3232, 60, 396.3232, 660.5
Adamantite Plate Gloves, https://wotlkdb.com/?spell=29605, 334.763, 65.237, 400, 613.1
Imperial Plate Boots, https://wotlkdb.com/?spell=16657, 320, 180, 500, 277.8
Radiant Gloves, https://wotlkdb.com/?spell=16654, 317.84, 181.16, 499, 275.4
Brilliant Saronite Helm, https://wotlkdb.com/?spell=59441, 312.5889, 84.1975, 396.7864, 471.3
Imperial Plate Chest, https://wotlkdb.com/?spell=16663, 300, 200, 500, 250
Radiant Leggings, https://wotlkdb.com/?spell=16725, 297.84, 201.16, 499, 248.1
Saronite Spellblade, https://wotlkdb.com/?spell=59442, 294.1618, 102, 396.1618, 388.4
Gemmed Copper Gauntlets, https://wotlkdb.com/?spell=3325, 292.0247, 7.9753, 300, 3761.6
Icebane Girdle, https://wotlkdb.com/?spell=61009, 289.7468, 310, 599.7468, 193.5
Imperial Plate Helm, https://wotlkdb.com/?spell=16658, 285, 215, 500, 232.6
Icebane Chestguard, https://wotlkdb.com/?spell=61008, 280.8765, 418, 698.8765, 167.2
Imperial Plate Leggings, https://wotlkdb.com/?spell=16730, 260, 240, 500, 208.3
Spiked Cobalt Helm, https://wotlkdb.com/?spell=54917, 251, 14, 265, 1892.9
Heavy Mithril Pants, https://wotlkdb.com/?spell=9933, 249.751, 49.999, 299.75, 599.5
Heavy Mithril Helm, https://wotlkdb.com/?spell=9970, 229.0014, 70.9986, 300, 422.5
Brilliant Saronite Pauldrons, https://wotlkdb.com/?spell=59440, 227.7868, 72, 299.7868, 416.4
Shining Silver Breastplate, https://wotlkdb.com/?spell=2675, 220.525, 79.475, 300, 377.5
Adamantite Breastplate, https://wotlkdb.com/?spell=29606, 220.113, 79.887, 300, 375.5
Bloodsoul Breastplate, https://wotlkdb.com/?spell=24136, 220.1, 279.9, 500, 178.6
Spiked Titansteel Helm, https://wotlkdb.com/?spell=55372, 204, 1234, 1438, 116.5
Cudgel of Saronite Justice, https://wotlkdb.com/?spell=56280, 188.2784, 90.395, 278.6734, 308.3
Saronite Bulwark, https://wotlkdb.com/?spell=55014, 165.7868, 84, 249.7868, 297.4
Saronite Protector, https://wotlkdb.com/?spell=55013, 163.6265, 36, 199.6265, 554.5
Adamantite Plate Bracers, https://wotlkdb.com/?spell=29603, 159.413, 40.587, 200, 492.8
Brilliant Saronite Gauntlets, https://wotlkdb.com/?spell=55056, 155.8765, 54, 209.8765, 388.7
Fel Iron Hammer, https://wotlkdb.com/?spell=29558, 152.4, 47.6, 200, 420.2
Vengeance Bindings, https://wotlkdb.com/?spell=55298, 151.8764, 148, 299.8764, 202.6
Adamantite Maul, https://wotlkdb.com/?spell=29566, 145, 40, 185, 462.5
Savage Saronite Gauntlets, https://wotlkdb.com/?spell=55309, 144.7868, 148, 292.7868, 197.8
Saronite Defender, https://wotlkdb.com/?spell=54557, 137.5, 36, 173.5, 481.9
Titansteel Spellblade, https://wotlkdb.com/?spell=63182, 133.3524, 1862, 1995.3524, 107.2
Titansteel Destroyer, https://wotlkdb.com/?spell=55369, 132.1254, 2468, 2600.1254, 105.4
Heavy Mithril Boots, https://wotlkdb.com/?spell=9968, 128.5114, 71.7886, 200.3, 279
Repair the Blade of Heroes, https://wotlkdb.com/?spell=11923, 127.43, 22.57, 150, 664.6
Truesilver Gauntlets, https://wotlkdb.com/?spell=9954, 122.2776, 66.7224, 189, 283.3
Titansteel Guardian, https://wotlkdb.com/?spell=55371, 111.6764, 1886, 1997.6764, 105.9
Savage Cobalt Slicer, https://wotlkdb.com/?spell=55177, 111.4765, 64, 175.4765, 274.2
Greater Rune of Warding, https://wotlkdb.com/?spell=32285, 110, 155, 265, 171
Fel Iron Hatchet, https://wotlkdb.com/?spell=29557, 107.16, 42.84, 150, 350.1
Titanium Plating, https://wotlkdb.com/?spell=62202, 105.5065, 290.12, 395.6265, 136.4
Savage Saronite Bracers, https://wotlkdb.com/?spell=55305, 98.8765, 102, 200.8765, 196.9
Tempered Saronite Legplates, https://wotlkdb.com/?spell=54554, 84.71, 40.29, 125, 310.3
Tempered Saronite Breastplate, https://wotlkdb.com/?spell=54553, 83.5865, 42.29, 125.8765, 297.7
Brilliant Saronite Boots, https://wotlkdb.com/?spell=55057, 77.5735, 72, 149.5735, 207.7
Helm of Command, https://wotlkdb.com/?spell=55302, 73.3765, 160, 233.3765, 145.9
Savage Saronite Pauldrons, https://wotlkdb.com/?spell=55306, 71.8765, 80, 151.8765, 189.8
Blight, https://wotlkdb.com/?spell=10011, 61.2326, 153.7674, 215, 139.8
Tempered Titansteel Treads, https://wotlkdb.com/?spell=55376, 61.111, 949, 1010.111, 106.4
Cobalt Legplates, https://wotlkdb.com/?spell=52567, 60.8765, 10, 70.8765, 708.8
Sturdy Cobalt Quickblade, https://wotlkdb.com/?spell=55200, 60.8765, 16, 76.8765, 480.5
Spiked Cobalt Legplates, https://wotlkdb.com/?spell=54947, 60.8765, 24, 84.8765, 353.7
Titanium Spikeguards, https://wotlkdb.com/?spell=67133, 60.1236, 3439.8764, 3500, 101.7
Adamantite Cleaver, https://wotlkdb.com/?spell=29568, 60, 40, 100, 250
Titanium Spikeguards, https://wotlkdb.com/?spell=67094, 59.1236, 3439.8764, 3499, 101.7
Ornate Saronite Legplates, https://wotlkdb.com/?spell=56554, 53.5, 114, 167.5, 146.9
Ornate Saronite Gauntlets, https://wotlkdb.com/?spell=56553, 52.5635, 148, 200.5635, 135.5
Brilliant Titansteel Treads, https://wotlkdb.com/?spell=55377, 49.7464, 949, 998.7464, 105.2
Frost Tiger Blade, https://wotlkdb.com/?spell=3497, 49.1, 50.9, 100, 196.5
Titansteel Shield Wall, https://wotlkdb.com/?spell=56400, 49, 949, 998, 105.2
Daunting Legplates, https://wotlkdb.com/?spell=55303, 47.6465, 89, 136.6465, 153.5
Tempered Saronite Helm, https://wotlkdb.com/?spell=54555, 47.5865, 72.29, 119.8765, 165.8
Fel Iron Rod, https://wotlkdb.com/?spell=32655, 46.44, 28.56, 75, 262.6
Heavy Copper Broadsword, https://wotlkdb.com/?spell=3292, 45.5494, 14.4506, 60, 415.2
Tempered Saronite Boots, https://wotlkdb.com/?spell=54552, 44.8765, 54, 98.8765, 183.1
Ironvine Breastplate, https://wotlkdb.com/?spell=28461, 43.4378, 289.5622, 333, 115
Massive Iron Axe, https://wotlkdb.com/?spell=3498, 42.4258, 27.5742, 70, 253.9
Eternium Rod, https://wotlkdb.com/?spell=32657, 42.4, 27.6, 70, 253.6
Adamantite Rapier, https://wotlkdb.com/?spell=29571, 40, 60, 100, 166.7
Adamantite Rod, https://wotlkdb.com/?spell=32656, 39.9, 50, 89.9, 179.8
Titanium Weapon Chain, https://wotlkdb.com/?spell=55839, 38.552, 61.05, 99.602, 163.1
Green Iron Helm, https://wotlkdb.com/?spell=3502, 38.18, 11.82, 50, 423
Enchanted Thorium Blades, https://wotlkdb.com/?spell=34982, 37.11, 72.89, 110, 150.9
Golden Iron Destroyer, https://wotlkdb.com/?spell=3495, 35.9018, 24.0982, 60, 249
Savage Saronite Waistguard, https://wotlkdb.com/?spell=55307, 31.6265, 80, 111.6265, 139.5
Savage Saronite Skullshield, https://wotlkdb.com/?spell=55312, 31.52, 107.48, 139, 129.3
Green Iron Gauntlets, https://wotlkdb.com/?spell=3336, 30.212, 4.788, 35, 731
Golden Scale Leggings, https://wotlkdb.com/?spell=3507, 29.08, 15.92, 45, 282.7
Cobalt Helm, https://wotlkdb.com/?spell=52571, 28.8765, 10, 38.8765, 388.8
Eternal Belt Buckle, https://wotlkdb.com/?spell=55656, 27.52, 60.48, 88, 145.5
Hardened Iron Shortsword, https://wotlkdb.com/?spell=3492, 25.9747, 12.0253, 38, 316
Steel Plate Helm, https://wotlkdb.com/?spell=9935, 25.8033, 29.1967, 55, 188.4
Ornate Saronite Pauldrons, https://wotlkdb.com/?spell=56550, 25.2065, 80, 105.2065, 131.5
Copper Battle Axe, https://wotlkdb.com/?spell=3293, 23.5978, 11.4022, 35, 307
Cobalt Belt, https://wotlkdb.com/?spell=52568, 23, 8, 31, 387.5
Tempered Saronite Bracers, https://wotlkdb.com/?spell=55017, 21.8765, 78, 99.8765, 128
