Name, Link, Profit, Cost, Sell, ROI %
Corehound Belt, https://wotlkdb.com/?spell=23709, -225.6126, 227.56, 1.9474, 0.9
Bramblewood Boots, https://wotlkdb.com/?spell=28473, -228.2497, 230.3, 2.0503, 0.9
Darksoul Leggings, https://wotlkdb.com/?spell=24140, -236.3572, 239.92, 3.5628, 1.5
Argent Boots, https://wotlkdb.com/?spell=23664, -236.7759, 238.07, 1.2941, 0.5
Hammer of the Titans, https://wotlkdb.com/?spell=16988, -237.7985, 2237.7985, 2000, 89.4
Stormforged Hauberk, https://wotlkdb.com/?spell=36130, -237.843, 242.3, 4.457, 1.8
Boots of Blasting, https://wotlkdb.com/?spell=36317, -242.9621, 246.98, 4.0179, 1.6
Enchanted Battlehammer, https://wotlkdb.com/?spell=16973, -286.7115, 291.524, 4.8125, 1.7
Mantle of the Timbermaw, https://wotlkdb.com/?spell=23663, -301.9905, 303.62, 1.6295, 0.5
Lifeblood Leggings, https://wotlkdb.com/?spell=36669, -303.7133, 307.05, 3.3367, 1.1
Timbermaw Brawlers, https://wotlkdb.com/?spell=23704, -323.0529, 324.406, 1.3531, 0.4
Rune Edge, https://wotlkdb.com/?spell=16980, -329.2046, 332.7384, 3.5338, 1.1
Heartseeker, https://wotlkdb.com/?spell=16995, -332.6752, 1882.6752, 1550, 82.3
Corehound Boots, https://wotlkdb.com/?spell=20853, -345.5121, 347.9518, 2.4397, 0.7
Volcanic Hammer, https://wotlkdb.com/?spell=16984, -356.2741, 360.1996, 3.9255, 1.1
Darkspear, https://wotlkdb.com/?spell=16987, -362.0959, 368.3584, 6.2625, 1.7
Wildthorn Mail, https://wotlkdb.com/?spell=16650, -376.6958, 378.76, 2.0642, 0.5
Eye of the Night, https://wotlkdb.com/?spell=31071, -384.493, 388.44, 3.947, 1
Serenity, https://wotlkdb.com/?spell=16983, -390.0517, 394.3238, 4.2721, 1.1
Emerald Crown of Destruction, https://wotlkdb.com/?spell=26906, -425.8582, 426.9998, 1.1416, 0.3
Dawn's Edge, https://wotlkdb.com/?spell=16970, -429.0536, 432.658, 3.6044, 0.8
Truefaith Vestments, https://wotlkdb.com/?spell=18456, -513.093, 515.7996, 2.7066, 0.5
Bracers of the Green Fortress, https://wotlkdb.com/?spell=29671, -513.2246, 516.99, 3.7654, 0.7
Heavy Timbermaw Boots, https://wotlkdb.com/?spell=23629, -521.182, 523.6196, 2.4376, 0.5
Khorium Belt, https://wotlkdb.com/?spell=29628, -534.3897, 537.5, 3.1103, 0.6
Boots of the Long Road, https://wotlkdb.com/?spell=36318, -558.9905, 562.9796, 3.9891, 0.7
Bleakwood Hew, https://wotlkdb.com/?spell=16965, -567.023, 571.6384, 4.6154, 0.8
Black Belt of Knowledge, https://wotlkdb.com/?spell=31444, -583.286, 585.49, 2.204, 0.4
Dawnbringer Shoulders, https://wotlkdb.com/?spell=16660, -671.7147, 673.9994, 2.2847, 0.3
Sandstalker Bracers, https://wotlkdb.com/?spell=24849, -673.8308, 675.36, 1.5292, 0.2
Remote Mail Terminal, https://wotlkdb.com/?spell=30555, -699.125, 700.125, 1, 0.1
The Natural Ward, https://wotlkdb.com/?spell=38504, -726.7052, 732.7308, 6.0256, 0.8
Khorium Boots, https://wotlkdb.com/?spell=29630, -739.0663, 743.75, 4.6837, 0.6
Chain of the Twilight Owl, https://wotlkdb.com/?spell=31076, -820.1182, 824.1, 3.9818, 0.5
Vengeance Wrap, https://wotlkdb.com/?spell=31449, -977.6603, 980.99, 3.3297, 0.3
Resolute Cape, https://wotlkdb.com/?spell=31448, -1024.5509, 1027.869, 3.3181, 0.3
Khorium Pants, https://wotlkdb.com/?spell=29629, -1068.8372, 1075, 6.1628, 0.6
The Frozen Eye, https://wotlkdb.com/?spell=38503, -1073.3044, 1079.33, 6.0256, 0.6
Black Amnesty, https://wotlkdb.com/?spell=23638, -1109.5732, 1117.0865, 7.5133, 0.7
Masterwork Stormhammer, https://wotlkdb.com/?spell=16993, -1170.9324, 1176, 5.0676, 0.4
Blessed Bracers, https://wotlkdb.com/?spell=29672, -1246.4603, 1250.2398, 3.7795, 0.3
Battlecast Pants, https://wotlkdb.com/?spell=31453, -1332.286, 1336.7892, 4.5032, 0.3
Blackfury, https://wotlkdb.com/?spell=23639, -1475.8131, 1485.2379, 9.4248, 0.6
Titanic Leggings, https://wotlkdb.com/?spell=27829, -1541.1754, 1545.5988, 4.4234, 0.3
Whitemend Pants, https://wotlkdb.com/?spell=31451, -1781.5169, 1785.9885, 4.4716, 0.3
Arcanite Champion, https://wotlkdb.com/?spell=16990, -2357.9707, 2364.6868, 6.7161, 0.3
Circlet of Arcane Might, https://wotlkdb.com/?spell=31078, -2444.1588, 2447.23, 3.0712, 0.1
Fel Hardened Maul, https://wotlkdb.com/?spell=29697, -2969.2105, 2982.9792, 13.7687, 0.5
Runic Hammer, https://wotlkdb.com/?spell=29696, -2972.0442, 2982.9792, 10.935, 0.4
Dirge, https://wotlkdb.com/?spell=29699, -2972.4029, 2982.9792, 10.5763, 0.4
Coronet of Verdant Flame, https://wotlkdb.com/?spell=31077, -3429.6903, 3432.75, 3.0597, 0.1
Invulnerable Mail, https://wotlkdb.com/?spell=16746, -3475.4515, 3479.397, 3.9455, 0.1
Nigh-Invulnerability Belt, https://wotlkdb.com/?spell=30570, -3579.1084, 3580.818, 1.7096, 0
