Name, Link, Profit, Cost, Sell, ROI %
Netherflame Boots, https://wotlkdb.com/?spell=36668, -44.9356, 47.486, 2.5504, 5.4
Netherflame Belt, https://wotlkdb.com/?spell=36667, -45.6918, 47.386, 1.6942, 3.6
Sapphire Signet, https://wotlkdb.com/?spell=26903, -46.1718, 56.1718, 10, 17.8
Stoneforged Claymore, https://wotlkdb.com/?spell=36133, -47.5588, 57.2, 9.6412, 16.9
Inferno Gloves, https://wotlkdb.com/?spell=22868, -48.3578, 49.4, 1.0422, 2.1
Soulguard Girdle, https://wotlkdb.com/?spell=40024, -53.0559, 55.58, 2.5241, 4.5
Frost Grenades, https://wotlkdb.com/?spell=39973, -56.37, 59.33, 2.96, 5
Great Earthforged Hammer, https://wotlkdb.com/?spell=36137, -57.0528, 67.2, 10.1472, 15.1
Salt Shaker, https://wotlkdb.com/?spell=19567, -58.2586, 59.1986, 0.94, 1.6
Core Armor Kit, https://wotlkdb.com/?spell=22727, -59.3, 59.8, 0.5, 0.8
Radiant Belt, https://wotlkdb.com/?spell=16645, -61.41, 75.41, 14, 18.6
Fiery Chain Girdle, https://wotlkdb.com/?spell=20872, -61.559, 63.42, 1.861, 2.9
Soulguard Leggings, https://wotlkdb.com/?spell=40023, -67.6912, 72.72, 5.0288, 6.9
Warbear Harness, https://wotlkdb.com/?spell=19068, -70.4683, 72.44, 1.9717, 2.7
Light Emberforged Hammer, https://wotlkdb.com/?spell=36128, -77.4907, 80.8204, 3.3297, 4.1
White Remedy Cape, https://wotlkdb.com/?spell=31441, -79.5999, 82.2, 2.6001, 3.2
Might of the Timbermaw, https://wotlkdb.com/?spell=23703, -81.1242, 82.2358, 1.1116, 1.4
Arcanite Skeleton Key, https://wotlkdb.com/?spell=19669, -87.5611, 93.5611, 6, 6.4
Bramblewood Belt, https://wotlkdb.com/?spell=28474, -89.546, 90.9179, 1.3719, 1.5
Opal Necklace of Impact, https://wotlkdb.com/?spell=26897, -93.6435, 138.6434, 44.9999, 32.5
Hide of the Wild, https://wotlkdb.com/?spell=22927, -103.2021, 105.1498, 1.9477, 1.9
Swift Flight Bracers, https://wotlkdb.com/?spell=22923, -103.7565, 105.3596, 1.6031, 1.5
Earthforged Leggings, https://wotlkdb.com/?spell=36122, -105.3281, 107.5672, 2.2391, 2.1
Windforged Leggings, https://wotlkdb.com/?spell=36124, -107.5009, 109.4272, 1.9263, 1.8
Runed Stygian Leggings, https://wotlkdb.com/?spell=24901, -117.1023, 119.2384, 2.1361, 1.8
Runed Stygian Belt, https://wotlkdb.com/?spell=24902, -120.4071, 121.4788, 1.0717, 0.9
Lifeblood Bracers, https://wotlkdb.com/?spell=36672, -122.3687, 124.116, 1.7473, 1.4
Runed Stygian Boots, https://wotlkdb.com/?spell=24903, -126.7623, 128.3586, 1.5963, 1.2
Heavy Timbermaw Belt, https://wotlkdb.com/?spell=23628, -127.0979, 128.427, 1.3291, 1
Radiant Circlet, https://wotlkdb.com/?spell=16659, -134.1166, 135.82, 1.7034, 1.3
Argent Boots, https://wotlkdb.com/?spell=23664, -146.2103, 147.5044, 1.2941, 0.9
Bramblewood Boots, https://wotlkdb.com/?spell=28473, -148.7675, 150.8178, 2.0503, 1.4
Fiery Chain Shoulders, https://wotlkdb.com/?spell=20873, -162.0167, 164.95, 2.9333, 1.8
Sylvan Crown, https://wotlkdb.com/?spell=28481, -163.5705, 165.317, 1.7465, 1.1
Primal Batskin Bracers, https://wotlkdb.com/?spell=24123, -163.5908, 164.9269, 1.3361, 0.8
Satchel of Cenarius, https://wotlkdb.com/?spell=27725, -169.978, 172.978, 3, 1.7
Lifeblood Belt, https://wotlkdb.com/?spell=36670, -173.6732, 175.386, 1.7128, 1
Primal Batskin Gloves, https://wotlkdb.com/?spell=24122, -206.4934, 207.8246, 1.3312, 0.6
Darksoul Shoulders, https://wotlkdb.com/?spell=24141, -207.3226, 209.9999, 2.6773, 1.3
Mongoose Boots, https://wotlkdb.com/?spell=22922, -222.9301, 224.9198, 1.9897, 0.9
Timbermaw Brawlers, https://wotlkdb.com/?spell=23704, -222.9997, 224.3528, 1.3531, 0.6
Stormforged Hauberk, https://wotlkdb.com/?spell=36130, -230.943, 235.4, 4.457, 1.9
Boots of Blasting, https://wotlkdb.com/?spell=36317, -232.7921, 236.81, 4.0179, 1.7
Major Recombobulator, https://wotlkdb.com/?spell=23079, -240.8587, 240.9187, 0.06, 0
Lifeblood Leggings, https://wotlkdb.com/?spell=36669, -254.5893, 257.926, 3.3367, 1.3
Dawn Treaders, https://wotlkdb.com/?spell=23705, -260.7431, 262.5052, 1.7621, 0.7
Bloodvine Vest, https://wotlkdb.com/?spell=24091, -261.3504, 263.449, 2.0986, 0.8
Enchanted Battlehammer, https://wotlkdb.com/?spell=16973, -263.7075, 268.52, 4.8125, 1.8
Corehound Belt, https://wotlkdb.com/?spell=23709, -265.2106, 267.158, 1.9474, 0.7
