Name, Link, Profit, Cost, Sell, ROI %
Green Silk Pack, https://wotlkdb.com/?spell=6693, -6.46, 6.76, 0.3, 4.4
Mooncloth Bag, https://wotlkdb.com/?spell=18445, -6.752, 35.752, 29, 81.1
Frostwoven Robe, https://wotlkdb.com/?spell=55903, -8, 23, 15, 65.2
Truefaith Gloves, https://wotlkdb.com/?spell=8782, -8.3486, 8.44, 0.0914, 1.1
Cloak of Fire, https://wotlkdb.com/?spell=18422, -8.373, 9.501, 1.128, 11.9
Stormcloth Vest, https://wotlkdb.com/?spell=12068, -8.4678, 9.1275, 0.6597, 7.2
Crimson Silk Cloak, https://wotlkdb.com/?spell=8789, -8.4786, 8.71, 0.2314, 2.7
Netherweave Pants, https://wotlkdb.com/?spell=26771, -9.004, 23.954, 14.95, 62.4
Frostwoven Belt, https://wotlkdb.com/?spell=55908, -9.05, 18, 8.95, 49.7
Stormcloth Headband, https://wotlkdb.com/?spell=12083, -9.9768, 10.582, 0.6052, 5.7
Bolt of Imbued Netherweave, https://wotlkdb.com/?spell=26747, -10.837, 17.487, 6.65, 38
Runecloth Shoulders, https://wotlkdb.com/?spell=18449, -12.2095, 13.4233, 1.2138, 9
Ebonweave, https://wotlkdb.com/?spell=56002, -12.7, 68.3, 55.6, 81.4
Star Belt, https://wotlkdb.com/?spell=3864, -12.9199, 13.1319, 0.212, 1.6
Spellweave Gloves, https://wotlkdb.com/?spell=56029, -13.8, 593.8, 580, 97.7
Stormcloth Shoulders, https://wotlkdb.com/?spell=12087, -14.6655, 15.3275, 0.662, 4.3
Stormcloth Boots, https://wotlkdb.com/?spell=12090, -16.662, 17.373, 0.711, 4.1
Frostwoven Boots, https://wotlkdb.com/?spell=55906, -17, 23, 6, 26.1
Netherweave Boots, https://wotlkdb.com/?spell=26772, -17.704, 32.914, 15.21, 46.2
Frostwoven Leggings, https://wotlkdb.com/?spell=56030, -18.5, 28, 9.5, 33.9
Cloak of the Moon, https://wotlkdb.com/?spell=56014, -19.5168, 35.5168, 16, 45
Duskweave Belt, https://wotlkdb.com/?spell=55914, -19.865, 38, 18.135, 47.7
Frostwoven Cowl, https://wotlkdb.com/?spell=55907, -21, 28, 7, 25
Mycah's Botanical Bag, https://wotlkdb.com/?spell=50194, -21.2196, 401.2196, 380, 94.7
Enchanted Runecloth Bag, https://wotlkdb.com/?spell=27659, -22.2525, 52.2525, 30, 57.4
Flameheart Bracers, https://wotlkdb.com/?spell=37882, -22.3612, 24.07, 1.7088, 7.1
Mystic Frostwoven Wristwraps, https://wotlkdb.com/?spell=55913, -23.0337, 38.0336, 14.9999, 39.4
Duskweave Cowl, https://wotlkdb.com/?spell=55919, -24.05, 43, 18.95, 44.1
Robe of Power, https://wotlkdb.com/?spell=8770, -24.4609, 24.931, 0.4701, 1.9
Hands of Darkness, https://wotlkdb.com/?spell=8780, -24.6075, 24.69, 0.0825, 0.3
Duskweave Wristwraps, https://wotlkdb.com/?spell=55920, -29.01, 43, 13.99, 32.5
Flameheart Gloves, https://wotlkdb.com/?spell=37883, -31.555, 33.298, 1.743, 5.2
Duskweave Gloves, https://wotlkdb.com/?spell=55922, -32.0001, 48, 15.9999, 33.3
Imbued Netherweave Pants, https://wotlkdb.com/?spell=26775, -32.0417, 35.23, 3.1883, 9
Duskweave Robe, https://wotlkdb.com/?spell=55921, -32.6459, 53, 20.3541, 38.4
Duskweave Leggings, https://wotlkdb.com/?spell=55901, -33, 43, 10, 23.3
Mystic Frostwoven Robe, https://wotlkdb.com/?spell=55911, -36.6168, 52.5168, 15.9, 30.3
Duskweave Shoulders, https://wotlkdb.com/?spell=55923, -37, 53, 16, 30.2
Flameheart Vest, https://wotlkdb.com/?spell=37884, -38.9993, 42.526, 3.5267, 8.3
Duskweave Boots, https://wotlkdb.com/?spell=55924, -39.05, 53, 13.95, 26.3
Belt of Blasting, https://wotlkdb.com/?spell=36315, -41.4869, 44.175, 2.6881, 6.1
Netherflame Robe, https://wotlkdb.com/?spell=36665, -44.1991, 47.575, 3.3759, 7.1
Earthen Silk Belt, https://wotlkdb.com/?spell=8797, -47.4483, 47.65, 0.2017, 0.4
Soulguard Slippers, https://wotlkdb.com/?spell=40020, -47.8793, 51.68, 3.8007, 7.4
Unyielding Bracers, https://wotlkdb.com/?spell=31434, -48.7837, 50.44, 1.6563, 3.3
Spellweave, https://wotlkdb.com/?spell=56003, -50.68, 162.68, 112, 68.8
Imbued Netherweave Boots, https://wotlkdb.com/?spell=26776, -52.9984, 55.46, 2.4616, 4.4
Silver Spellthread, https://wotlkdb.com/?spell=31431, -53, 55, 2, 3.6
Cloak of Eternity, https://wotlkdb.com/?spell=31440, -55.2577, 57.78, 2.5223, 4.4
Arcanoweave Bracers, https://wotlkdb.com/?spell=26782, -57.2943, 59.014, 1.7197, 2.9
Chromatic Cloak, https://wotlkdb.com/?spell=22926, -62.1545, 64.2996, 2.1451, 3.3
Arcanoweave Boots, https://wotlkdb.com/?spell=26783, -75.7211, 78.352, 2.6309, 3.4
Soulcloth Gloves, https://wotlkdb.com/?spell=26779, -76.8326, 78.88, 2.0474, 2.6
Arcanoweave Robe, https://wotlkdb.com/?spell=26784, -101.9594, 105.508, 3.5486, 3.4
Flarecore Gloves, https://wotlkdb.com/?spell=20849, -111.4944, 112.8838, 1.3894, 1.2
Moonshroud Robe, https://wotlkdb.com/?spell=56024, -118.6, 617.6, 499, 80.8
Cloak of Warding, https://wotlkdb.com/?spell=22870, -118.7144, 120.306, 1.5916, 1.3
Mooncloth Leggings, https://wotlkdb.com/?spell=18440, -134.6917, 136.503, 1.8113, 1.3
Spellfire Bag, https://wotlkdb.com/?spell=26755, -140.96, 490.96, 350, 71.3
Robe of Winter Night, https://wotlkdb.com/?spell=18436, -158.705, 170.705, 12, 7
Spellfire Belt, https://wotlkdb.com/?spell=26752, -166.3668, 168.53, 2.1632, 1.3
Mooncloth Shoulders, https://wotlkdb.com/?spell=18448, -167.7228, 169.2525, 1.5297, 0.9
Cloak of Arcane Evasion, https://wotlkdb.com/?spell=37873, -174.9734, 177.48, 2.5066, 1.4
Mooncloth Boots, https://wotlkdb.com/?spell=19435, -175.3382, 176.503, 1.1648, 0.7
Core Felcloth Bag, https://wotlkdb.com/?spell=26087, -184.0796, 192.0796, 8, 4.2
Mystic Spellthread, https://wotlkdb.com/?spell=31430, -193, 195, 2, 1
Girdle of Ruination, https://wotlkdb.com/?spell=31443, -220.284, 222.48, 2.196, 1
Big Bag of Enchantment, https://wotlkdb.com/?spell=27660, -239.0022, 242.0022, 3, 1.2
Mooncloth Gloves, https://wotlkdb.com/?spell=22869, -279.46, 280.506, 1.046, 0.4
Flarecore Leggings, https://wotlkdb.com/?spell=23667, -283.0405, 286.1896, 3.1491, 1.1
Primal Mooncloth Shoulders, https://wotlkdb.com/?spell=26761, -288.6792, 888.6792, 600, 67.5
Swiftheal Mantle, https://wotlkdb.com/?spell=41208, -291.7382, 295.9598, 4.2216, 1.4
Primal Mooncloth Bag, https://wotlkdb.com/?spell=26763, -302.9592, 802.9592, 500, 62.3
Spellweave Robe, https://wotlkdb.com/?spell=56028, -306.2, 1075.2, 769, 71.5
Flarecore Mantle, https://wotlkdb.com/?spell=20848, -306.2622, 308.3254, 2.0632, 0.7
Spellfire Gloves, https://wotlkdb.com/?spell=26753, -329.2488, 331.42, 2.1712, 0.7
Mantle of Nimble Thought, https://wotlkdb.com/?spell=41206, -339.707, 343.96, 4.253, 1.2
Felcloth Bag, https://wotlkdb.com/?spell=26086, -345.222, 347.222, 2, 0.6
Mooncloth Circlet, https://wotlkdb.com/?spell=18452, -360.8453, 362.4018, 1.5565, 0.4
Frozen Shadoweave Shoulders, https://wotlkdb.com/?spell=26756, -414.1999, 417.48, 3.2801, 0.8
Bottomless Bag, https://wotlkdb.com/?spell=18455, -439.004, 443.004, 4, 0.9
Belt of the Long Road, https://wotlkdb.com/?spell=36316, -471.931, 474.6, 2.669, 0.6
Primal Mooncloth Belt, https://wotlkdb.com/?spell=26760, -486.2707, 488.6796, 2.4089, 0.5
Bracers of Nimble Thought, https://wotlkdb.com/?spell=41205, -496.2451, 499.07, 2.8249, 0.6
Flarecore Wraps, https://wotlkdb.com/?spell=22759, -503.9704, 505.4394, 1.469, 0.3
Swiftheal Wraps, https://wotlkdb.com/?spell=41207, -512.2657, 515.0696, 2.8039, 0.5
Frozen Shadoweave Boots, https://wotlkdb.com/?spell=26757, -564.5879, 567.88, 3.2921, 0.6
Spellfire Robe, https://wotlkdb.com/?spell=26754, -569.8816, 574.24, 4.3584, 0.8
Sunfire Handwraps, https://wotlkdb.com/?spell=46128, -696.6345, 699.7, 3.0655, 0.4
Sunfire Robe, https://wotlkdb.com/?spell=46130, -728.3151, 734.4, 6.0849, 0.8
Robe of the Archmage, https://wotlkdb.com/?spell=18457, -784.0184, 786.705, 2.6866, 0.3
Belt of the Archmage, https://wotlkdb.com/?spell=22866, -800.1733, 801.548, 1.3747, 0.2
Frozen Shadoweave Robe, https://wotlkdb.com/?spell=26758, -823.7545, 828.16, 4.4055, 0.5
Manaweave Cloak, https://wotlkdb.com/?spell=31450, -864.6583, 868, 3.3417, 0.4
Spellstrike Pants, https://wotlkdb.com/?spell=31452, -1120.4624, 1124.95, 4.4876, 0.4
Spellstrike Hood, https://wotlkdb.com/?spell=31455, -1121.8611, 1124.95, 3.0889, 0.3
Battlecast Hood, https://wotlkdb.com/?spell=31456, -1235.8994, 1239, 3.1006, 0.3
Gloves of Spell Mastery, https://wotlkdb.com/?spell=18454, -1260.191, 1261.5042, 1.3132, 0.1
Royal Moonshroud Bracers, https://wotlkdb.com/?spell=67147, -1493.0695, 1497.6, 4.5305, 0.3
Whitemend Hood, https://wotlkdb.com/?spell=31454, -1721.5596, 1724.949, 3.3894, 0.2
Primal Mooncloth Robe, https://wotlkdb.com/?spell=26762, -1865.0734, 1869.7586, 4.6852, 0.3
Robe of Eternal Light, https://wotlkdb.com/?spell=46131, -1996.2903, 2002.398, 6.1077, 0.3
Bejeweled Wizard's Bracers, https://wotlkdb.com/?spell=67145, -2149.0287, 2154, 4.9713, 0.2
Hands of Eternal Light, https://wotlkdb.com/?spell=46129, -2415.821, 2418.8982, 3.0772, 0.1
Royal Moonshroud Robe, https://wotlkdb.com/?spell=67144, -3145.5582, 3155.5, 9.9418, 0.3
