Name, Link, Profit, Cost, Sell, ROI %
Stonescale Oil, https://wotlkdb.com/?spell=17551, 2.185, 0.74, 2.925, 395.3
Elixir of Mighty Thoughts, https://wotlkdb.com/?spell=60367, 1.71, 13.29, 15, 112.9
Earthen Elixir, https://wotlkdb.com/?spell=39637, 1.65, 4.35, 6, 137.9
Elixir of Greater Water Breathing, https://wotlkdb.com/?spell=22808, 1.4322, 1.624, 3.0562, 188.2
Elixir of Lightning Speed, https://wotlkdb.com/?spell=60366, 0.92, 7.08, 8, 113
Rage Potion, https://wotlkdb.com/?spell=6617, 0.818, 0.182, 1, 549.5
Elixir of Defense, https://wotlkdb.com/?spell=3177, 0.7329, 1.2571, 1.99, 158.3
Pygmy Oil, https://wotlkdb.com/?spell=53812, 0.6601, 3.22, 3.8801, 120.5
Magic Resistance Potion, https://wotlkdb.com/?spell=11453, 0.57, 1.43, 2, 139.9
Elixir of Mastery, https://wotlkdb.com/?spell=33741, 0.5, 6.95, 7.45, 107.2
Elixir of Minor Defense, https://wotlkdb.com/?spell=7183, 0.3283, 0.005, 0.3333, 6666
Elixir of Detect Undead, https://wotlkdb.com/?spell=11460, 0.25, 1.25, 1.5, 120
Elixir of Greater Intellect, https://wotlkdb.com/?spell=11465, 0.23, 2.77, 3, 108.3
Mighty Fire Protection Potion, https://wotlkdb.com/?spell=53939, 0.2224, 3.7776, 4, 105.9
Elixir of Minor Fortitude, https://wotlkdb.com/?spell=2334, -0.0202, 1.0202, 1, 98
Minor Healing Potion, https://wotlkdb.com/?spell=2330, -0.0209, 0.0217, 0.0008, 3.7
Elixir of Healing Power, https://wotlkdb.com/?spell=28545, -0.05, 2.99, 2.94, 98.3
Transmute: Elemental Fire, https://wotlkdb.com/?spell=25146, -0.1299, 0.3999, 0.27, 67.5
Flask of Mighty Restoration, https://wotlkdb.com/?spell=28588, -0.1315, 8.0815, 7.95, 98.4
Arcane Elixir, https://wotlkdb.com/?spell=11461, -0.1801, 4.18, 3.9999, 95.7
Minor Rejuvenation Potion, https://wotlkdb.com/?spell=2332, -0.1802, 0.6802, 0.5, 73.5
Minor Mana Potion, https://wotlkdb.com/?spell=2331, -0.3217, 0.3335, 0.0118, 3.5
Elixir of Lion's Strength, https://wotlkdb.com/?spell=2329, -0.4035, 0.5035, 0.1, 19.9
Mana Potion, https://wotlkdb.com/?spell=3452, -0.4912, 0.5272, 0.036, 6.8
Greater Healing Potion, https://wotlkdb.com/?spell=7181, -0.4925, 0.53, 0.0375, 7.1
Transmute: Iron to Gold, https://wotlkdb.com/?spell=11479, -0.51, 1.46, 0.95, 65.1
Lesser Mana Potion, https://wotlkdb.com/?spell=3173, -0.5498, 0.5692, 0.0194, 3.4
Major Shadow Protection Potion, https://wotlkdb.com/?spell=28576, -0.6567, 13.4115, 12.7548, 95.1
Weak Troll's Blood Elixir, https://wotlkdb.com/?spell=3170, -0.6702, 1.0202, 0.35, 34.3
Mighty Nature Protection Potion, https://wotlkdb.com/?spell=53942, -0.701, 5.701, 5, 87.7
Mad Alchemist's Potion, https://wotlkdb.com/?spell=45061, -0.75, 2.25, 1.5, 66.7
Sneaking Potion, https://wotlkdb.com/?spell=28546, -1.1, 4.95, 3.85, 77.8
Mighty Arcane Protection Potion, https://wotlkdb.com/?spell=53936, -1.1264, 2.1264, 1, 47
Elixir of Detect Demon, https://wotlkdb.com/?spell=11478, -1.25, 4.25, 3, 70.6
Major Dreamless Sleep Potion, https://wotlkdb.com/?spell=28562, -1.35, 7.35, 6, 81.6
Transmute: Titanium, https://wotlkdb.com/?spell=60350, -1.4, 54.4, 53, 97.4
Elixir of Greater Defense, https://wotlkdb.com/?spell=11450, -1.4099, 2.9599, 1.55, 52.4
Catseye Elixir, https://wotlkdb.com/?spell=12609, -1.4489, 2.56, 1.1111, 43.4
Elixir of Minor Accuracy, https://wotlkdb.com/?spell=63732, -1.522, 6.442, 4.92, 76.4
Elixir of Tongues, https://wotlkdb.com/?spell=2336, -1.6595, 1.662, 0.0025, 0.2
Great Rage Potion, https://wotlkdb.com/?spell=6618, -1.69, 2.49, 0.8, 32.1
Mighty Rage Potion, https://wotlkdb.com/?spell=17527, -1.69, 2.49, 0.8, 32.1
Superior Healing Potion, https://wotlkdb.com/?spell=11457, -1.695, 1.77, 0.075, 4.2
Dreamless Sleep Potion, https://wotlkdb.com/?spell=15833, -1.7125, 2.2, 0.4875, 22.2
Elixir of Greater Agility, https://wotlkdb.com/?spell=11467, -1.88, 3.18, 1.3, 40.9
Adept's Elixir, https://wotlkdb.com/?spell=33740, -1.96, 3.94, 1.98, 50.3
Greater Holy Protection Potion, https://wotlkdb.com/?spell=17579, -2.045, 2.12, 0.075, 3.5
Elixir of Agility, https://wotlkdb.com/?spell=11449, -2.0722, 2.1972, 0.125, 5.7
Elixir of Major Fortitude, https://wotlkdb.com/?spell=39636, -2.31, 4.95, 2.64, 53.3
Elixir of Major Frost Power, https://wotlkdb.com/?spell=28549, -2.3611, 10.3611, 8, 77.2
Indestructible Potion, https://wotlkdb.com/?spell=53905, -2.375, 11.375, 9, 79.1
Unstable Mana Potion, https://wotlkdb.com/?spell=33733, -2.45, 4.95, 2.5, 50.5
Greater Mana Potion, https://wotlkdb.com/?spell=11448, -2.4506, 2.49, 0.0394, 1.6
Healing Potion, https://wotlkdb.com/?spell=3447, -2.47, 3.46, 0.99, 28.6
Oil of Immolation, https://wotlkdb.com/?spell=11451, -2.5899, 2.6899, 0.1, 3.7
Super Mana Potion, https://wotlkdb.com/?spell=28555, -2.65, 3.65, 1, 27.4
Elixir of Mighty Strength, https://wotlkdb.com/?spell=54218, -2.8571, 10, 7.1429, 71.4
Elixir of Fortitude, https://wotlkdb.com/?spell=3450, -2.8614, 2.9599, 0.0985, 3.3
Elixir of Empowerment, https://wotlkdb.com/?spell=28578, -2.9906, 12.9905, 9.9999, 77
Lesser Healing Potion, https://wotlkdb.com/?spell=2337, -2.9929, 3.0008, 0.0079, 0.3
Transmute: Primal Life to Earth, https://wotlkdb.com/?spell=28584, -3, 8, 5, 62.5
Onslaught Elixir, https://wotlkdb.com/?spell=33738, -3.25, 7.45, 4.2, 56.4
Volatile Healing Potion, https://wotlkdb.com/?spell=33732, -3.435, 3.59, 0.155, 4.3
Elixir of Accuracy, https://wotlkdb.com/?spell=60354, -3.45, 14.45, 11, 76.1
Elixir of Ironskin, https://wotlkdb.com/?spell=39639, -3.9611, 9.1111, 5.15, 56.5
Elixir of Superior Defense, https://wotlkdb.com/?spell=17554, -4.5925, 7.09, 2.4975, 35.2
Elixir of Draenic Wisdom, https://wotlkdb.com/?spell=39638, -4.95, 6.95, 2, 28.8
Strong Troll's Blood Elixir, https://wotlkdb.com/?spell=3176, -5.26, 6.9, 1.64, 23.8
Elixir of Wisdom, https://wotlkdb.com/?spell=3171, -5.342, 6.332, 0.99, 15.6
Lesser Stoneshield Potion, https://wotlkdb.com/?spell=4942, -5.445, 6.42, 0.975, 15.2
Wildvine Potion, https://wotlkdb.com/?spell=11458, -5.46, 6.9, 1.44, 20.9
Major Healing Potion, https://wotlkdb.com/?spell=17556, -5.8885, 6.03, 0.1415, 2.3
Transmute: Mithril to Truesilver, https://wotlkdb.com/?spell=11480, -5.9067, 6.3967, 0.49, 7.7
Superior Mana Potion, https://wotlkdb.com/?spell=17553, -6.01, 6.21, 0.2, 3.2
Guru's Elixir, https://wotlkdb.com/?spell=53848, -6.1903, 13.6403, 7.45, 54.6
Greater Arcane Elixir, https://wotlkdb.com/?spell=17573, -6.82, 7.72, 0.9, 11.7
Potion of Nightmares, https://wotlkdb.com/?spell=53900, -6.98, 14.88, 7.9, 53.1
Icy Mana Potion, https://wotlkdb.com/?spell=53839, -8.02, 10.9, 2.88, 26.4
Elixir of Major Firepower, https://wotlkdb.com/?spell=28556, -8.1779, 8.4411, 0.2632, 3.1
Spellpower Elixir, https://wotlkdb.com/?spell=53842, -8.3133, 9.98, 1.6667, 16.7
Elixir of Mighty Defense, https://wotlkdb.com/?spell=60356, -8.4895, 13.035, 4.5455, 34.9
Mighty Frost Protection Potion, https://wotlkdb.com/?spell=53937, -8.5, 16, 7.5, 46.9
Elixir of Mighty Fortitude, https://wotlkdb.com/?spell=53898, -8.92, 17.92, 9, 50.2
Resurgent Healing Potion, https://wotlkdb.com/?spell=53838, -9.188, 9.96, 0.772, 7.8
Elixir of the Mongoose, https://wotlkdb.com/?spell=17571, -9.25, 19.25, 10, 51.9
Elixir of Brute Force, https://wotlkdb.com/?spell=17557, -9.2501, 14.25, 4.9999, 35.1
Elixir of Spirit, https://wotlkdb.com/?spell=53847, -9.35, 15.35, 6, 39.1
Transmute: Eternal Shadow to Life, https://wotlkdb.com/?spell=53780, -9.9, 29.9, 20, 66.9
Discolored Healing Potion, https://wotlkdb.com/?spell=4508, -10.0477, 10.0502, 0.0025, 0
Elixir of Major Shadow Power, https://wotlkdb.com/?spell=28558, -10.1111, 13.1111, 3, 22.9
