Name, Link, Profit, Cost, Sell, ROI %
Runed Stygian Leggings, https://wotlkdb.com/?spell=24901, -33.2839, 35.42, 2.1361, 6
Living Leggings, https://wotlkdb.com/?spell=19078, -37.5551, 39.6828, 2.1277, 5.4
Radiant Circlet, https://wotlkdb.com/?spell=16659, -42.67, 72.67, 30, 41.3
Salt Shaker, https://wotlkdb.com/?spell=19567, -43.1848, 44.1548, 0.97, 2.2
Inferno Gloves, https://wotlkdb.com/?spell=22868, -44.0578, 45.1, 1.0422, 2.3
Netherflame Boots, https://wotlkdb.com/?spell=36668, -45.4506, 48.001, 2.5504, 5.3
Netherflame Belt, https://wotlkdb.com/?spell=36667, -46.0968, 47.791, 1.6942, 3.5
Stoneforged Claymore, https://wotlkdb.com/?spell=36133, -50.1988, 59.84, 9.6412, 16.1
Major Recombobulator, https://wotlkdb.com/?spell=23079, -51.9198, 51.9798, 0.06, 0.1
Corehound Boots, https://wotlkdb.com/?spell=20853, -55.9997, 58.4394, 2.4397, 4.2
Volcanic Shoulders, https://wotlkdb.com/?spell=19101, -56.086, 57.633, 1.547, 2.7
Great Earthforged Hammer, https://wotlkdb.com/?spell=36137, -56.8728, 67.02, 10.1472, 15.1
Swift Flight Bracers, https://wotlkdb.com/?spell=22923, -57.1557, 58.7588, 1.6031, 2.7
Sapphire Signet, https://wotlkdb.com/?spell=26903, -58.4975, 64.31, 5.8125, 9
Corehound Belt, https://wotlkdb.com/?spell=23709, -64.9718, 66.9192, 1.9474, 2.9
Soulguard Bracers, https://wotlkdb.com/?spell=40021, -65.5268, 68.07, 2.5432, 3.7
Might of the Timbermaw, https://wotlkdb.com/?spell=23703, -68.9274, 70.039, 1.1116, 1.6
Soulguard Girdle, https://wotlkdb.com/?spell=40024, -75.6159, 78.14, 2.5241, 3.2
Hide of the Wild, https://wotlkdb.com/?spell=22927, -80.4108, 82.3585, 1.9477, 2.4
Bracers of Havok, https://wotlkdb.com/?spell=31435, -84.4974, 86.16, 1.6626, 1.9
Lifeblood Bracers, https://wotlkdb.com/?spell=36672, -95.2667, 97.014, 1.7473, 1.8
Silvered Bronze Leggings, https://wotlkdb.com/?spell=12259, -96.9, 98.9, 2, 2
Spitfire Bracers, https://wotlkdb.com/?spell=24846, -98.682, 100.28, 1.598, 1.6
Soulguard Leggings, https://wotlkdb.com/?spell=40023, -100.1812, 105.21, 5.0288, 4.8
Runed Stygian Belt, https://wotlkdb.com/?spell=24902, -100.2133, 101.285, 1.0717, 1.1
Sylvan Crown, https://wotlkdb.com/?spell=28481, -104.0797, 105.8262, 1.7465, 1.7
Runed Stygian Boots, https://wotlkdb.com/?spell=24903, -104.8887, 106.485, 1.5963, 1.5
Arcanite Skeleton Key, https://wotlkdb.com/?spell=19669, -109.1075, 109.17, 0.0625, 0.1
Sandstalker Bracers, https://wotlkdb.com/?spell=24849, -110.9306, 112.4598, 1.5292, 1.4
Fiery Chain Girdle, https://wotlkdb.com/?spell=20872, -111.6587, 113.5197, 1.861, 1.6
Satchel of Cenarius, https://wotlkdb.com/?spell=27725, -112.9662, 115.9662, 3, 2.6
Wisdom of the Timbermaw, https://wotlkdb.com/?spell=23662, -113.9218, 114.845, 0.9232, 0.8
Opal Necklace of Impact, https://wotlkdb.com/?spell=26897, -118.8698, 119.6198, 0.75, 0.6
Darksoul Shoulders, https://wotlkdb.com/?spell=24141, -122.5727, 125.25, 2.6773, 2.1
Lifeblood Belt, https://wotlkdb.com/?spell=36670, -134.8082, 136.521, 1.7128, 1.3
White Remedy Cape, https://wotlkdb.com/?spell=31441, -135.3999, 138, 2.6001, 1.9
Mongoose Boots, https://wotlkdb.com/?spell=22922, -150.4699, 152.4596, 1.9897, 1.3
Heavy Timbermaw Belt, https://wotlkdb.com/?spell=23628, -152.7359, 154.065, 1.3291, 0.9
Bracers of the Green Fortress, https://wotlkdb.com/?spell=29671, -155.68, 575.68, 420, 73
Dawn Treaders, https://wotlkdb.com/?spell=23705, -155.8969, 157.659, 1.7621, 1.1
Bloodvine Vest, https://wotlkdb.com/?spell=24091, -161.8051, 163.9037, 2.0986, 1.3
Darksoul Leggings, https://wotlkdb.com/?spell=24140, -161.9372, 165.5, 3.5628, 2.2
Bramblewood Belt, https://wotlkdb.com/?spell=28474, -162.3481, 163.72, 1.3719, 0.8
Stormforged Hauberk, https://wotlkdb.com/?spell=36130, -170.643, 175.1, 4.457, 2.5
Warbear Harness, https://wotlkdb.com/?spell=19068, -176.8607, 178.8324, 1.9717, 1.1
Volcanic Hammer, https://wotlkdb.com/?spell=16984, -177.0777, 181.0032, 3.9255, 2.2
Rune Edge, https://wotlkdb.com/?spell=16980, -177.6394, 181.1732, 3.5338, 2
Lifeblood Leggings, https://wotlkdb.com/?spell=36669, -196.1983, 199.535, 3.3367, 1.7
Bloodvine Boots, https://wotlkdb.com/?spell=24093, -199.866, 201.4516, 1.5856, 0.8
Bloodvine Leggings, https://wotlkdb.com/?spell=24092, -215.1051, 217.2116, 2.1065, 1
Enchanted Battlehammer, https://wotlkdb.com/?spell=16973, -223.2807, 228.0932, 4.8125, 2.1
Wildthorn Mail, https://wotlkdb.com/?spell=16650, -230.6358, 232.7, 2.0642, 0.9
Bramblewood Boots, https://wotlkdb.com/?spell=28473, -249.8345, 251.8848, 2.0503, 0.8
Dawn's Edge, https://wotlkdb.com/?spell=16970, -251.9688, 255.5732, 3.6044, 1.4
Argent Shoulders, https://wotlkdb.com/?spell=23665, -254.4467, 255.9705, 1.5238, 0.6
Argent Boots, https://wotlkdb.com/?spell=23664, -293.3359, 294.63, 1.2941, 0.4
Fiery Chain Shoulders, https://wotlkdb.com/?spell=20873, -293.5763, 296.5096, 2.9333, 1
Bleakwood Hew, https://wotlkdb.com/?spell=16965, -306.941, 311.5564, 4.6154, 1.5
Timbermaw Brawlers, https://wotlkdb.com/?spell=23704, -354.9969, 356.35, 1.3531, 0.4
Darkspear, https://wotlkdb.com/?spell=16987, -355.3775, 361.64, 6.2625, 1.7
Serenity, https://wotlkdb.com/?spell=16983, -379.1879, 383.46, 4.2721, 1.1
Emerald Crown of Destruction, https://wotlkdb.com/?spell=26906, -400.5584, 401.7, 1.1416, 0.3
Boots of Blasting, https://wotlkdb.com/?spell=36317, -405.5417, 409.5596, 4.0179, 1
Boots of the Long Road, https://wotlkdb.com/?spell=36318, -406.7709, 410.76, 3.9891, 1
Mantle of the Timbermaw, https://wotlkdb.com/?spell=23663, -424.516, 426.1455, 1.6295, 0.4
Eye of the Night, https://wotlkdb.com/?spell=31071, -491.933, 495.88, 3.947, 0.8
Remote Mail Terminal, https://wotlkdb.com/?spell=30555, -534.6, 535.6, 1, 0.2
Resolute Cape, https://wotlkdb.com/?spell=31448, -544.0419, 547.36, 3.3181, 0.6
Khorium Belt, https://wotlkdb.com/?spell=29628, -581.2897, 584.4, 3.1103, 0.5
Heavy Timbermaw Boots, https://wotlkdb.com/?spell=23629, -640.6924, 643.13, 2.4376, 0.4
Dawnbringer Shoulders, https://wotlkdb.com/?spell=16660, -650.5153, 652.8, 2.2847, 0.3
Black Belt of Knowledge, https://wotlkdb.com/?spell=31444, -731.276, 733.48, 2.204, 0.3
Truefaith Vestments, https://wotlkdb.com/?spell=18456, -751.2744, 753.981, 2.7066, 0.4
Khorium Boots, https://wotlkdb.com/?spell=29630, -797.9163, 802.6, 4.6837, 0.6
The Natural Ward, https://wotlkdb.com/?spell=38504, -825.8744, 831.9, 6.0256, 0.7
Chain of the Twilight Owl, https://wotlkdb.com/?spell=31076, -980.7324, 984.7142, 3.9818, 0.4
Masterwork Stormhammer, https://wotlkdb.com/?spell=16993, -1043.6424, 1048.71, 5.0676, 0.5
The Frozen Eye, https://wotlkdb.com/?spell=38503, -1129.5144, 1135.54, 6.0256, 0.5
Blessed Bracers, https://wotlkdb.com/?spell=29672, -1144.9005, 1148.68, 3.7795, 0.3
Khorium Pants, https://wotlkdb.com/?spell=29629, -1162.6372, 1168.8, 6.1628, 0.5
Vengeance Wrap, https://wotlkdb.com/?spell=31449, -1165.0093, 1168.339, 3.3297, 0.3
Whitemend Pants, https://wotlkdb.com/?spell=31451, -1282.5084, 1286.98, 4.4716, 0.3
Black Amnesty, https://wotlkdb.com/?spell=23638, -1373.194, 1380.7073, 7.5133, 0.5
Battlecast Pants, https://wotlkdb.com/?spell=31453, -1460.9768, 1465.48, 4.5032, 0.3
Heartseeker, https://wotlkdb.com/?spell=16995, -1726.1653, 1731.405, 5.2397, 0.3
Blackfury, https://wotlkdb.com/?spell=23639, -1828.605, 1838.0298, 9.4248, 0.5
Titanic Leggings, https://wotlkdb.com/?spell=27829, -2153.1766, 2157.6, 4.4234, 0.2
Hammer of the Titans, https://wotlkdb.com/?spell=16988, -2410.8425, 2417.225, 6.3825, 0.3
Arcanite Champion, https://wotlkdb.com/?spell=16990, -2436.2739, 2442.99, 6.7161, 0.3
Nigh-Invulnerability Belt, https://wotlkdb.com/?spell=30570, -2779.2904, 2781, 1.7096, 0.1
Circlet of Arcane Might, https://wotlkdb.com/?spell=31078, -2854.6388, 2857.71, 3.0712, 0.1
Fel Hardened Maul, https://wotlkdb.com/?spell=29697, -3277.1913, 3290.96, 13.7687, 0.4
Runic Hammer, https://wotlkdb.com/?spell=29696, -3280.025, 3290.96, 10.935, 0.3
Dirge, https://wotlkdb.com/?spell=29699, -3280.3837, 3290.96, 10.5763, 0.3
Coronet of Verdant Flame, https://wotlkdb.com/?spell=31077, -3936.6903, 3939.75, 3.0597, 0.1
Invulnerable Mail, https://wotlkdb.com/?spell=16746, -3948.5545, 3952.5, 3.9455, 0.1
